word freq sentiment
finch 35 1
intelligence 276 1
screenings 26 1
struggles 212 1
baddie 26 1
bedroom 86 1
informs 50 1
pen 37 1
rollercoaster 47 1
sen 72 1
senseless 36 1
smiling 103 1
tackles 41 1
yell 28 1
harris 238 1
cohen 47 1
ear 79 1
herzog 79 1
hypnotic 53 1
werner 26 1
alex 242 1
assignment 63 1
breathing 49 1
characterdriven 28 1
connections 71 1
decidedly 64 1
fog 60 1
macy 137 1
mail 66 1
monsters 256 1
mothers 196 1
receives 91 1
repression 31 1
ritter 106 1
sara 55 1
sutherland 167 1
ullman 34 1
unhappy 103 1
wakes 65 1
weaker 48 1
errol 92 1
faint 39 1
stopmotion 29 1
carmen 108 1
conveying 49 1
episodic 36 1
instant 121 1
liar 55 1
seductive 59 1
spanish 266 1
buzz 36 1
colorful 195 1
paradise 97 1
visiting 92 1
electronic 34 1
feet 222 1
futuristic 89 1
galaxy 65 1
hokey 68 1
measure 118 1
newly 88 1
wars 366 1
corbin 33 1
hesitate 60 1
impress 85 1
jobs 170 1
ken 144 1
minority 57 1
nineties 33 1
sequels 162 1
summed 27 1
trashy 57 1
wifes 96 1
activity 62 1
audio 113 1
cage 222 1
cleverly 141 1
contact 172 1
illusions 39 1
invites 85 1
mccoy 71 1
mutiny 30 1
orders 102 1
pray 49 1
sentence 87 1
sexist 27 1
tremendously 68 1
conviction 71 1
prisoner 117 1
cocky 28 1
franco 76 1
hardworking 33 1
labor 77 1
prey 68 1
respective 95 1
sketch 55 1
animators 43 1
grady 40 1
spotted 42 1
wishes 147 1
bay 78 1
creature 202 1
february 32 1
nbc 78 1
sci 70 1
usa 208 1
compassionate 55 1
horrific 144 1
pregnancy 32 1
tie 79 1
anthology 53 1
cape 31 1
dracula 132 1
resembling 33 1
spooky 128 1
achievements 59 1
admirer 44 1
depression 145 1
newman 100 1
rooney 98 1
strikes 152 1
tyler 95 1
undoubtedly 120 1
currently 130 1
empire 126 1
furthermore 93 1
global 76 1
illustrate 38 1
influences 59 1
keen 91 1
listed 91 1
styles 146 1
voices 239 1
assassin 109 1
blows 120 1
customers 49 1
demand 82 1
depicts 139 1
devoid 63 1
disgusted 53 1
drawings 52 1
gear 56 1
guidance 41 1
henchmen 42 1
improves 32 1
injured 82 1
juicy 32 1
kick 226 1
lau 51 1
maid 84 1
midway 39 1
posing 43 1
proving 65 1
regularly 58 1
rescues 35 1
scorpion 63 1
standout 129 1
warrant 36 1
wrath 44 1
admits 55 1
christ 95 1
illegal 101 1
mel 136 1
offend 45 1
poking 28 1
standup 79 1
terrorism 53 1
deliberately 103 1
muppet 124 1
nods 34 1
poke 27 1
bakshi 76 1
clarity 52 1
climactic 93 1
contemplating 27 1
criticize 66 1
crossed 48 1
differently 95 1
fitting 137 1
forty 59 1
intact 48 1
liking 116 1
liveaction 47 1
lynchs 52 1
masterpieces 86 1
messed 52 1
opus 33 1
retro 33 1
rough 221 1
sweeping 72 1
towers 73 1
whove 51 1
bogus 50 1
brains 90 1
fence 49 1
fetched 47 1
sincerity 57 1
teds 37 1
theodore 50 1
throwaway 27 1
tricky 38 1
downs 69 1
pouring 27 1
rooting 48 1
shed 139 1
breakfast 60 1
bullet 78 1
carpenters 108 1
climbing 44 1
closeup 67 1
ghosts 110 1
recorded 128 1
catches 113 1
chases 132 1
filming 352 1
husbands 141 1
jail 163 1
lust 110 1
multiple 192 1
novelty 42 1
wires 33 1
aliens 146 1
brits 31 1
chapters 55 1
clumsy 62 1
colin 87 1
disappears 71 1
females 65 1
ignores 34 1
males 51 1
schizophrenic 42 1
screenwriters 36 1
scripting 29 1
suck 64 1
betrayed 54 1
blues 174 1
emotionally 313 1
hoped 79 1
psychologically 47 1
trusted 39 1
digging 41 1
enigmatic 65 1
santa 113 1
sums 45 1
aged 147 1
apes 57 1
carrying 157 1
dash 42 1
frontal 36 1
remove 42 1
restored 120 1
stolen 165 1
thieves 79 1
aimed 91 1
groove 43 1
nominations 86 1
amidst 58 1
bursts 33 1
distribution 80 1
false 159 1
mill 74 1
swedish 129 1
awaits 29 1
christine 73 1
downfall 49 1
hbo 163 1
predator 53 1
refuge 34 1
scariest 74 1
unoriginal 27 1
huston 88 1
insights 66 1
joyce 46 1
oneself 36 1
active 89 1
cat 428 1
covering 46 1
dreamlike 52 1
fellini 29 1
formed 80 1
invading 28 1
mocking 31 1
oriented 44 1
performer 129 1
pretending 68 1
prisoners 133 1
repeating 72 1
safe 203 1
tire 54 1
believed 191 1
scarier 35 1
argue 120 1
ordeal 39 1
rogue 41 1
branagh 101 1
centres 28 1
cynical 188 1
preaching 41 1
voted 54 1
confrontation 89 1
cruelty 98 1
facility 48 1
gates 50 1
lessons 188 1
address 79 1
cameras 82 1
exceptionally 103 1
excessive 74 1
incident 145 1
mid 128 1
profanity 63 1
purple 108 1
zero 153 1
enjoyment 141 1
entries 60 1
movement 235 1
quarter 49 1
slower 43 1
stinks 30 1
acknowledged 43 1
cecil 47 1
completing 26 1
conflicts 99 1
consideration 57 1
honor 184 1
parodies 48 1
pointless 105 1
refused 85 1
tramp 77 1
collecting 38 1
december 49 1
pocket 45 1
round 231 1
accepting 71 1
addressing 32 1
ambiance 42 1
asleep 77 1
assortment 30 1
authenticity 72 1
barrymore 93 1
blessed 47 1
disastrous 45 1
dogs 255 1
fever 83 1
finely 49 1
florida 121 1
fragile 75 1
hesitant 31 1
hitch 101 1
insists 74 1
irrational 32 1
mobile 53 1
molly 82 1
obsessive 75 1
optimistic 61 1
organized 59 1
proceedings 108 1
representative 51 1
request 52 1
severe 74 1
skinny 33 1
sport 141 1
coping 45 1
greg 84 1
grounded 42 1
ian 142 1
icon 89 1
paranoid 58 1
shallow 111 1
biased 81 1
lily 107 1
alfred 147 1
evans 87 1
flashy 66 1
ned 149 1
owns 85 1
themed 29 1
anticipation 61 1
appreciates 27 1
cases 161 1
ensure 59 1
fascination 73 1
immediate 100 1
italy 199 1
principal 107 1
reflective 33 1
greatness 108 1
decisions 113 1
executives 43 1
gods 124 1
lineup 36 1
screwed 49 1
july 76 1
russ 33 1
valerie 31 1
helpless 67 1
merit 82 1
reflections 29 1
fateful 41 1
longtime 63 1
excesses 30 1
instrument 41 1
irons 38 1
laughable 77 1
lesser 153 1
merchant 61 1
nuanced 67 1
predicament 42 1
risky 39 1
venice 132 1
balls 67 1
blazing 37 1
deny 64 1
moss 40 1
overt 43 1
surrealism 48 1
unbelievable 199 1
cell 199 1
claustrophobic 78 1
disjointed 47 1
illness 101 1
palette 41 1
substitute 40 1
vastly 58 1
hopeless 83 1
josh 63 1
roberts 203 1
solve 148 1
spy 223 1
advised 33 1
bible 63 1
breathe 37 1
collapse 55 1
daddy 60 1
demanding 84 1
devastated 39 1
financial 103 1
mighty 92 1
prepared 202 1
sandler 88 1
shared 104 1
tissues 26 1
trauma 54 1
traumatized 29 1
unexpectedly 98 1
utter 112 1
widowed 45 1
backwoods 42 1
harder 107 1
lifestyle 138 1
relaxed 72 1
skilled 51 1
struggled 33 1
thrust 77 1
breathless 46 1
cameos 165 1
competition 162 1
outright 56 1
pot 70 1
rocked 47 1
rocking 33 1
spinal 62 1
beckham 40 1
engage 76 1
equivalent 63 1
figures 201 1
hence 144 1
homage 131 1
jersey 74 1
net 68 1
spice 35 1
womens 76 1
actionpacked 43 1
atlantis 70 1
desolate 53 1
lacks 204 1
landscape 163 1
mythology 46 1
ruins 61 1
thankfully 190 1
ashamed 57 1
expert 146 1
hatred 143 1
inexperienced 33 1
investigation 148 1
lambs 44 1
rea 43 1
ripper 30 1
soviet 212 1
vicious 121 1
broadcast 154 1
commenting 46 1
courtesy 50 1
demille 54 1
enables 29 1
enduring 59 1
generations 111 1
humans 256 1
indicate 34 1
mortal 49 1
nielsen 46 1
planets 69 1
shakespeares 111 1
tempest 43 1
bonnie 80 1
excon 33 1
houston 41 1
implies 32 1
letter 155 1
marshall 91 1
mens 52 1
pickup 51 1
pigs 33 1
rider 47 1
sissy 61 1
stubborn 43 1
threatened 65 1
tragically 48 1
travolta 57 1
truck 142 1
wes 79 1
writes 92 1
awakens 34 1
clothing 90 1
compound 42 1
frozen 60 1
range 297 1
scientists 123 1
smiles 69 1
sole 79 1
sophie 50 1
tests 33 1
unconscious 36 1
wicked 136 1
album 127 1
backwards 49 1
destroy 180 1
fashions 34 1
marc 77 1
mids 75 1
roses 68 1
sigh 32 1
stores 70 1
undead 53 1
unlucky 29 1
wives 84 1
defeat 109 1
intrigue 138 1
lizard 32 1
opponents 41 1
spread 93 1
alcoholism 33 1
dramatically 51 1
establishment 45 1
incompetent 36 1
maintained 51 1
observe 56 1
oscarwinning 35 1
patient 267 1
physician 35 1
pun 75 1
recover 47 1
scotts 47 1
strained 28 1
affect 116 1
ailing 28 1
chain 129 1
coal 37 1
delicate 115 1
dignified 36 1
hoping 226 1
jaded 82 1
launch 34 1
mines 35 1
october 65 1
pals 42 1
rocket 75 1
stating 38 1
ticket 108 1
spirited 102 1
awardwinning 28 1
brilliance 170 1
dual 29 1
objective 83 1
remembering 60 1
sensible 52 1
thrill 126 1
tricks 161 1
watts 35 1
attend 87 1
division 38 1
romeo 67 1
wise 265 1
backstory 47 1
cultural 201 1
desperate 257 1
explode 33 1
hole 155 1
housing 33 1
locate 57 1
neighbor 142 1
proof 119 1
slight 156 1
tendencies 29 1
variations 31 1
varied 63 1
boredom 44 1
condemned 49 1
intent 96 1
joins 89 1
officers 139 1
periods 48 1
rape 249 1
rendered 72 1
sentenced 45 1
spouse 29 1
sustained 30 1
swearing 41 1
tragedies 46 1
unflinching 26 1
abound 40 1
rickman 53 1
badass 29 1
elite 63 1
logo 35 1
plant 121 1
poison 65 1
approve 28 1
carroll 39 1
disgust 41 1
embarrassed 48 1
freak 75 1
hadnt 233 1
literature 100 1
porn 194 1
pornography 54 1
scores 122 1
claiming 47 1
complement 44 1
confirmed 44 1
oppressive 38 1
steer 30 1
suspicions 27 1
wellcrafted 42 1
continuing 71 1
smuggling 39 1
stark 135 1
travels 161 1
artsy 36 1
cesar 35 1
dialect 28 1
moviegoers 58 1
reviewing 45 1
depending 72 1
lightweight 48 1
maturity 60 1
suggestive 45 1
filthy 50 1
interrupted 54 1
casey 77 1
emily 171 1
hunger 39 1
referring 59 1
stella 54 1
undercurrent 29 1
denzel 93 1
motivated 31 1
vengeance 113 1
beau 39 1
bridges 103 1
compensate 26 1
authentic 206 1
intensity 208 1
ledger 46 1
enchanted 58 1
engrossed 42 1
kay 60 1
sweden 56 1
unfolding 56 1
bon 44 1
buffy 45 1
derek 70 1
exceptions 59 1
con 121 1
weaves 49 1
dismissed 48 1
fortune 135 1
fulci 151 1
activist 33 1
beast 142 1
cells 30 1
demon 113 1
entry 171 1
filler 37 1
fooled 47 1
inclined 49 1
inmates 57 1
niche 31 1
overlong 48 1
renowned 43 1
shawshank 27 1
tackle 40 1
warden 56 1
addicted 86 1
commentaries 41 1
diverse 82 1
fabric 39 1
mannerisms 71 1
provoke 30 1
edgar 126 1
inherit 29 1
napoleon 31 1
regards 85 1
settle 94 1
thereby 43 1
powell 214 1
aunts 43 1
burning 98 1
cowriter 30 1
document 64 1
immigrant 76 1
islands 34 1
premiered 39 1
slaves 42 1
workers 129 1
bomb 166 1
newer 61 1
piper 83 1
resolution 118 1
generates 27 1
sunrise 53 1
author 232 1
dragging 31 1
visconti 67 1
amounts 65 1
professionally 32 1
resembles 99 1
complexity 108 1
cooking 68 1
treats 116 1
attraction 167 1
chronicles 68 1
disappeared 96 1
lois 53 1
benefit 98 1
clip 81 1
motorcycle 56 1
ashton 37 1
anton 61 1
charismatic 151 1
dandy 65 1
massacre 139 1
accomplished 147 1
acquainted 30 1
associated 115 1
behold 74 1
delight 247 1
displaying 48 1
enhanced 83 1
masters 148 1
muslim 71 1
subtleties 44 1
coolest 49 1
vincent 183 1
bombs 63 1
climbs 28 1
email 75 1
exploits 58 1
gray 100 1
hears 77 1
intimate 137 1
ivan 55 1
karl 74 1
ladder 79 1
lengths 37 1
mistress 124 1
talked 125 1
torn 188 1
blatant 63 1
complexities 44 1
divide 26 1
examine 33 1
grip 65 1
historic 79 1
iraq 67 1
nation 171 1
overused 27 1
piercing 27 1
prints 42 1
purchasing 28 1
sword 144 1
vein 75 1
vital 81 1
linear 35 1
memento 51 1
sucked 111 1
astonishing 129 1
cunning 58 1
anguish 45 1
sundance 45 1
backdrops 30 1
painted 94 1
adapting 30 1
celebrity 95 1
claude 112 1
comparing 108 1
crisp 102 1
criterion 44 1
des 67 1
distinguished 37 1
halls 28 1
influential 82 1
jenny 104 1
leaps 27 1
lopez 50 1
magnificently 56 1
suzy 43 1
transferred 50 1
conditions 115 1
filth 33 1
gains 37 1
merits 71 1
parable 30 1
rolled 84 1
coherent 45 1
luminous 41 1
edgy 79 1
phil 104 1
contain 140 1
clearer 38 1
expresses 53 1
glover 130 1
garbo 117 1
hopkins 50 1
notwithstanding 32 1
rains 32 1
birds 104 1
def 33 1
delicious 89 1
fable 37 1
thirst 65 1
guitar 92 1
abilities 121 1
overbearing 64 1
potter 59 1
walters 59 1
woven 72 1
berkeley 53 1
busby 48 1
carl 140 1
chopped 33 1
extravagant 27 1
financially 34 1
mitch 82 1
prototype 27 1
rates 79 1
topless 41 1
barbra 57 1
dared 33 1
rewarded 67 1
streisand 99 1
mills 45 1
murdered 237 1
begging 45 1
biopic 77 1
cash 153 1
christian 239 1
decency 35 1
fictitious 38 1
fulfilling 43 1
incomparable 26 1
launched 47 1
magazines 35 1
models 86 1
nowadays 202 1
pages 85 1
photos 89 1
relaxing 38 1
skeptical 54 1
subdued 62 1
thin 187 1
underused 39 1
puzzle 86 1
randolph 79 1
webb 57 1
donna 85 1
matthau 226 1
poses 61 1
sub 102 1
beatles 91 1
domestic 95 1
jared 36 1
quinn 119 1
resemblance 90 1
reunion 136 1
settled 57 1
uncanny 58 1
vocal 72 1
cheadle 69 1
depressed 94 1
exgirlfriend 35 1
relax 101 1
unfold 116 1
detroit 42 1
downtown 45 1
explosive 59 1
powerhouse 32 1
reluctantly 58 1
stumble 53 1
broad 112 1
chicks 46 1
fritz 63 1
surpasses 48 1
tall 118 1
abortion 42 1
borrow 50 1
dumped 42 1
franklin 47 1
pizza 46 1
allegedly 30 1
aplomb 42 1
assorted 30 1
basketball 49 1
bickering 31 1
cheese 91 1
coast 96 1
flair 91 1
glossy 46 1
hilariously 94 1
investigates 27 1
millers 27 1
randy 101 1
raunchy 46 1
repressed 65 1
research 161 1
tacky 42 1
tracking 99 1
untimely 26 1
upside 44 1
winds 100 1
goodfellas 30 1
thrillers 183 1
entertainer 39 1
homosexual 104 1
subtext 61 1
cracks 55 1
mama 43 1
profit 39 1
sales 55 1
wholesome 55 1
wit 232 1
alain 46 1
balanced 70 1
bump 30 1
diner 44 1
kidnap 41 1
leon 75 1
suicidal 42 1
yesterday 114 1
heightened 29 1
prospect 35 1
accompany 52 1
cafã 31 1
characterisation 39 1
choreographed 87 1
cloth 40 1
colour 145 1
dances 118 1
dominates 39 1
drab 28 1
existing 56 1
freed 39 1
ignoring 41 1
lift 61 1
meek 38 1
muted 41 1
opens 257 1
overblown 51 1
painter 75 1
regarded 94 1
schemes 45 1
strauss 36 1
table 185 1
technicolor 110 1
vibrant 100 1
wagon 121 1
amusingly 27 1
cia 119 1
deceased 82 1
fascist 41 1
frog 66 1
latin 65 1
raul 38 1
rebels 54 1
rounds 48 1
servant 84 1
bacon 66 1
baldwin 41 1
belief 165 1
establishing 42 1
questioning 57 1
carlyle 41 1
dodgy 30 1
format 196 1
gentleman 121 1
translate 47 1
caroline 54 1
license 53 1
punished 28 1
synopsis 75 1
adulthood 39 1
aftermath 65 1
awakening 45 1
chapter 102 1
disability 38 1
dominate 59 1
drivers 43 1
enemies 113 1
fabulous 249 1
formidable 44 1
injury 37 1
las 68 1
luxury 32 1
myrna 69 1
nightmares 104 1
perverse 41 1
resulted 57 1
rude 76 1
surrender 54 1
theresa 33 1
ugly 197 1
unwilling 50 1
democracy 44 1
exhilarating 41 1
retains 45 1
stadium 52 1
chasing 125 1
norwegian 39 1
absent 62 1
dismal 27 1
lowkey 83 1
margaret 125 1
reaching 83 1
represented 100 1
timid 32 1
adultery 35 1
charlotte 104 1
reception 36 1
unfaithful 32 1
vivian 49 1
contributes 53 1
divine 106 1
parent 104 1
transcends 54 1
brute 32 1
fiery 33 1
foul 70 1
heiress 29 1
luscious 29 1
mario 137 1
obtain 74 1
popped 27 1
rotten 53 1
saloon 48 1
secondary 83 1
shootouts 40 1
spaghetti 82 1
villains 316 1
abusive 90 1
comparable 55 1
fluff 59 1
kinky 28 1
shell 97 1
worthless 31 1
sheer 260 1
annual 39 1
describes 125 1
dinner 191 1
fishing 60 1
martha 128 1
contribute 55 1
einstein 55 1
sober 40 1
theories 49 1
wheelchair 43 1
bicycle 39 1
equipment 72 1
ingenuity 28 1
medium 140 1
understandably 47 1
magically 27 1
minded 59 1
steps 178 1
sung 103 1
lasting 89 1
estranged 56 1
greta 42 1
marie 218 1
talkie 57 1
bite 79 1
emotionless 27 1
remorse 40 1
shy 167 1
somber 45 1
vile 48 1
jordan 93 1
rats 40 1
diabolical 28 1
diving 39 1
jess 43 1
prolific 39 1
psychedelic 63 1
silliness 63 1
sneak 69 1
trademarks 28 1
baddies 43 1
chuck 117 1
cons 49 1
existed 111 1
genesis 27 1
pros 43 1
render 26 1
thru 87 1
tunes 148 1
foil 62 1
foolish 41 1
mesmerized 35 1
pantheon 30 1
percent 30 1
raid 43 1
arizona 40 1
impossibly 27 1
legitimate 45 1
raising 75 1
incest 45 1
lingering 34 1
slave 76 1
arena 32 1
attorney 81 1
conspiracy 86 1
demeanor 45 1
democratic 34 1
deputy 43 1
electrifying 31 1
formulaic 70 1
incorporates 28 1
intimidating 28 1
mayor 115 1
mediocre 138 1
politician 57 1
recipe 33 1
scandal 40 1
spectrum 43 1
stern 55 1
toned 39 1
lees 51 1
madman 30 1
mall 33 1
maximum 47 1
objects 78 1
relying 45 1
successor 32 1
usage 33 1
versatility 32 1
colleagues 61 1
directions 72 1
documents 41 1
interviews 216 1
narrates 34 1
rebirth 32 1
crosby 44 1
exploited 43 1
prophetic 33 1
rathbone 57 1
variation 48 1
selfcentered 28 1
voting 28 1
allstar 38 1
cloud 39 1
collar 31 1
fido 78 1
immersed 39 1
leg 77 1
rises 67 1
swing 69 1
vibe 54 1
critic 111 1
narration 189 1
poem 101 1
poetry 141 1
rendition 150 1
reservations 36 1
tool 57 1
translated 64 1
aniston 30 1
intellect 27 1
wahlberg 42 1
knightley 61 1
northam 49 1
acquaintance 31 1
alter 58 1
attract 37 1
bastard 31 1
berenger 32 1
borrows 43 1
carradine 65 1
confronting 37 1
derivative 38 1
exorcist 54 1
fanatics 29 1
goldblum 37 1
hugely 85 1
imitating 33 1
landmark 59 1
merciless 37 1
meredith 43 1
misery 74 1
mustache 27 1
offended 79 1
ominous 58 1
overlook 82 1
sentinel 62 1
targets 40 1
tedious 71 1
tenants 33 1
uniquely 46 1
visions 65 1
wed 77 1
winners 51 1
anatomy 45 1
angst 76 1
belt 48 1
block 98 1
drugged 26 1
dump 28 1
ethical 36 1
firm 91 1
hostile 53 1
hughes 81 1
incorporated 36 1
mexico 164 1
midlife 31 1
performers 162 1
sexiest 32 1
sleeping 132 1
tax 34 1
timely 38 1
toys 69 1
types 222 1
moviei 45 1
accessible 87 1
boone 64 1
circa 47 1
haines 107 1
instincts 56 1
marion 119 1
pepper 43 1
anticipate 26 1
creators 125 1
roy 248 1
twilight 103 1
armed 74 1
baker 121 1
cheats 32 1
devils 69 1
endings 111 1
equals 31 1
galore 29 1
grinning 30 1
hyped 27 1
newspapers 30 1
photo 76 1
pointing 51 1
press 112 1
programme 78 1
scripts 109 1
soap 208 1
spielberg 102 1
sticking 44 1
weakest 95 1
wolf 167 1
blow 182 1
burtons 43 1
gotham 49 1
penguin 70 1
caper 56 1
soso 35 1
cherished 31 1
comforting 28 1
compete 71 1
counterparts 54 1
cynicism 55 1
fashioned 110 1
ponyo 133 1
pre 34 1
precisely 94 1
products 53 1
pursuit 106 1
undeniably 57 1
arise 39 1
scare 149 1
yrs 42 1
burns 186 1
dusty 34 1
irene 108 1
lone 126 1
passage 70 1
revisit 36 1
shine 138 1
stumbling 26 1
rely 81 1
ryans 35 1
widow 113 1
elton 46 1
surf 37 1
unrealistic 141 1
channels 96 1
gadgets 33 1
howling 32 1
scratching 36 1
steam 54 1
lemmon 141 1
micheal 45 1
racist 119 1
resemble 59 1
roach 37 1
sale 59 1
aforementioned 89 1
caricatures 39 1
comics 128 1
dimension 97 1
strip 101 1
detectives 64 1
lens 47 1
moe 56 1
faults 105 1
jacksons 76 1
mtv 66 1
arthouse 61 1
environments 37 1
increased 33 1
parallels 72 1
relevance 41 1
revelations 44 1
shakespeare 268 1
shakespearean 36 1
troupe 34 1
assumes 54 1
collective 43 1
conscience 90 1
elizabeth 227 1
insult 58 1
mob 189 1
advent 31 1
imposing 30 1
landscapes 104 1
nolte 52 1
plains 33 1
polish 81 1
seminal 26 1
shadow 177 1
sophistication 33 1
visionary 29 1
subtitled 51 1
antics 135 1
spawned 43 1
hippies 69 1
sections 49 1
ealing 44 1
plucky 40 1
revolutionary 110 1
sellers 47 1
ellen 87 1
heterosexual 30 1
nicholson 99 1
scarred 35 1
selleck 42 1
wellacted 81 1
fulllength 48 1
airport 68 1
ali 93 1
rivals 61 1
stopping 61 1
entered 74 1
expressive 50 1
louise 71 1
principals 61 1
talkies 36 1
threw 70 1
transition 95 1
dangerously 48 1
dunne 77 1
damon 85 1
departed 30 1
generous 61 1
instruments 49 1
originality 119 1
patriotic 58 1
petty 79 1
slipped 39 1
hardened 49 1
corpses 58 1
couldve 119 1
fleeing 36 1
gesture 49 1
heroic 134 1
manipulated 52 1
salt 54 1
faster 79 1
jacket 64 1
officially 37 1
remakes 54 1
renee 61 1
thug 44 1
warned 99 1
wheres 34 1
lang 52 1
puzzling 30 1
tomorrow 94 1
classmates 38 1
dillon 46 1
disbelief 105 1
renaissance 64 1
thread 66 1
haggard 34 1
pro 97 1
chip 38 1
flower 66 1
goddess 34 1
gonna 164 1
metaphors 28 1
mountains 113 1
scarlet 38 1
uncut 73 1
annoyed 74 1
charlies 55 1
flame 29 1
improved 102 1
nuts 79 1
teams 97 1
gerald 52 1
hollow 55 1
instinct 65 1
jerome 31 1
bold 121 1
figuring 28 1
heroism 37 1
penchant 35 1
yelling 50 1
dwarf 39 1
unfinished 33 1
blink 38 1
disliked 55 1
flames 41 1
inaccuracies 32 1
listened 40 1
vocals 28 1
blunt 79 1
basil 61 1
booth 59 1
demonstrate 55 1
emil 35 1
ginger 77 1
razor 51 1
pickford 63 1
sins 39 1
romanian 45 1
sensual 68 1
bully 68 1
conrad 73 1
noon 31 1
preacher 32 1
secure 38 1
captivated 78 1
connelly 36 1
terrifically 26 1
flavor 55 1
selected 56 1
policies 33 1
charmed 36 1
canon 32 1
capitalism 36 1
frames 57 1
greene 58 1
inept 60 1
murderous 116 1
metaphysical 29 1
priests 29 1
rainy 49 1
showdown 101 1
der 70 1
fairytale 52 1
lit 62 1
published 62 1
spies 56 1
sunny 85 1
swift 42 1
aaron 96 1
carter 116 1
nod 79 1
mormon 49 1
transcend 34 1
crying 168 1
habits 29 1
poker 68 1
sensitivity 62 1
slob 30 1
sloppy 60 1
billed 54 1
bishop 31 1
excess 47 1
explicitly 32 1
exposing 30 1
medieval 53 1
rebellion 47 1
triumphs 41 1
pile 50 1
cinderella 169 1
enchanting 79 1
mice 48 1
controlling 47 1
correctly 73 1
chord 35 1
exploring 72 1
fierce 61 1
myriad 30 1
pervert 30 1
surround 59 1
underneath 77 1
witches 56 1
freaking 35 1
combining 45 1
elegance 36 1
sensibilities 42 1
victorian 71 1
weakness 85 1
daily 214 1
depends 76 1
improvement 70 1
nononsense 35 1
scriptwriter 27 1
slapped 30 1
thoughtful 138 1
wendy 62 1
apt 45 1
lange 61 1
stalker 39 1
envy 39 1
examined 36 1
misunderstood 54 1
relish 34 1
wolves 32 1
bacall 71 1
chops 30 1
emerging 29 1
hadley 45 1
artistically 45 1
assigned 88 1
childlike 51 1
convenient 31 1
